Hire_ID,Application_Date,Gender,Race,Applied_Department,Outcome,Hire_Date
4288,2024-05-27,Female,White,Finance,Hired,2023-05-03
4291,2023-02-13,Male,White,Legal,Hired,2023-01-20
4292,2024-03-11,Male,White,Compliance,Hired,2024-06-21
4314,2023-01-13,Male,Other,Operations,Hired,2022-11-09
4325,2023-08-07,Female,White,Finance,Hired,2024-08-24
4327,2023-11-03,Female,Asian,Compliance,Hired,2023-06-13
4332,2023-04-10,Female,White,IT,Hired,2023-04-16
4335,2023-01-23,Female,White,HR,Hired,2023-07-28
4339,2022-12-24,Male,Asian,Finance,Hired,2022-11-19
4342,2025-08-15,Female,Hispanic,HR,Hired,2024-03-14
4344,2022-09-29,Female,Other,Retail Banking,Hired,2022-12-24
4360,2023-09-18,Male,Asian,Legal,Hired,2024-06-20
4364,2024-12-01,Male,White,IT,Hired,2025-01-28
4365,2025-02-03,Male,White,IT,Hired,2025-02-19
4366,2024-12-15,Male,White,IT,Hired,2023-03-20
4369,2024-09-17,Male,Hispanic,Legal,Hired,2023-01-31
4383,2023-07-07,Female,White,IT,Hired,2024-09-15
4399,2023-11-26,Male,White,Retail Banking,Hired,2025-01-16
4404,2023-11-10,Male,White,Retail Banking,Hired,2023-01-27
4405,2023-02-28,Female,Black,Retail Banking,Hired,2024-08-21
4443,2024-10-18,Female,Asian,Finance,Hired,2024-08-07
4464,2025-08-17,Male,Hispanic,Finance,Hired,2025-02-27
4475,2024-10-21,Male,Hispanic,Operations,Hired,2024-01-17
4493,2025-02-08,Male,Hispanic,Operations,Hired,2024-01-24
4499,2023-04-26,Female,Other,Retail Banking,Hired,2023-04-27
4538,2024-10-10,Male,Black,Legal,Hired,2024-11-13
4545,2024-08-02,Female,Asian,Finance,Hired,2025-08-13
4563,2023-11-04,Male,Black,HR,Hired,2023-07-08
4568,2023-02-06,Female,Black,Finance,Hired,2025-08-09
4576,2023-09-29,Male,Asian,Legal,Hired,2022-12-30
4580,2024-11-13,Female,Asian,Finance,Hired,2024-03-10
4599,2023-02-04,Male,Other,Compliance,Hired,2023-07-19
4610,2025-01-24,Male,Other,Risk,Hired,2024-12-22
4629,2024-04-03,Male,Hispanic,IT,Hired,2025-06-12
4635,2025-02-15,Female,Hispanic,Operations,Hired,2025-08-28
4639,2025-07-07,Female,Hispanic,Risk,Hired,2023-08-02
4642,2023-06-20,Female,Black,Risk,Hired,2024-07-10
4658,2023-07-12,Female,Asian,Retail Banking,Hired,2023-11-02
4679,2024-11-07,Male,Other,Compliance,Hired,2024-05-27
4691,2024-08-28,Female,Black,HR,Hired,2024-08-08
4709,2023-09-16,Female,Hispanic,Operations,Hired,2025-06-24
4711,2024-01-20,Male,White,Risk,Hired,2024-01-10
4731,2023-03-15,Male,Other,Legal,Hired,2023-09-03
4735,2022-11-01,Male,Black,HR,Hired,2025-04-11
4741,2023-08-21,Male,Other,Retail Banking,Hired,2024-07-07
4752,2024-04-29,Male,Black,Operations,Hired,2025-01-09
4756,2023-10-18,Male,Black,Risk,Hired,2025-07-18
4760,2024-11-21,Male,Black,HR,Hired,2025-04-08
4765,2024-01-27,Female,White,Risk,Hired,2024-11-03
4766,2025-05-21,Male,Asian,Operations,Hired,2023-09-01
4770,2023-05-08,Female,Other,Finance,Hired,2024-09-11
4774,2024-10-21,Female,White,HR,Hired,2024-04-20
4783,2023-11-02,Male,Asian,HR,Hired,2025-05-04
4812,2025-02-21,Male,Asian,IT,Hired,2024-06-26
4813,2022-10-21,Female,Black,Compliance,Hired,2023-11-07
4816,2022-11-02,Female,White,Retail Banking,Hired,2023-06-11
4826,2024-08-11,Female,Hispanic,Compliance,Hired,2024-01-27
4837,2023-02-26,Female,White,IT,Hired,2025-04-26
4838,2024-08-28,Male,White,Legal,Hired,2022-10-14
4840,2024-11-03,Male,Asian,Risk,Hired,2023-12-21
4841,2023-10-22,Male,Black,Operations,Hired,2025-05-31
4846,2025-06-05,Female,Asian,IT,Hired,2022-12-27
4851,2023-01-29,Male,Black,Finance,Hired,2025-03-14
4857,2024-05-25,Female,White,Operations,Hired,2024-06-05
4867,2025-07-17,Male,Other,Retail Banking,Hired,2023-11-26
4868,2025-01-27,Female,Asian,IT,Hired,2023-08-02
4875,2025-07-20,Female,Asian,Risk,Hired,2023-11-08
4884,2025-08-11,Male,Black,Legal,Hired,2022-12-24
4886,2024-01-30,Male,Black,Operations,Hired,2023-05-20
4898,2022-12-22,Male,Black,Retail Banking,Hired,2023-09-29
4902,2024-12-03,Male,Asian,HR,Hired,2024-02-17
4916,2025-01-02,Female,Other,Legal,Hired,2023-10-06
4920,2024-04-08,Female,Hispanic,Legal,Hired,2024-06-17
4927,2024-06-28,Female,Asian,IT,Hired,2023-09-13
4930,2025-03-14,Male,Other,HR,Hired,2025-07-25
4933,2023-12-14,Female,Hispanic,Risk,Hired,2024-05-15
4949,2024-12-16,Male,Hispanic,IT,Hired,2025-04-01
4960,2022-10-04,Female,Other,HR,Hired,2022-09-28
4972,2023-07-26,Female,Asian,Finance,Hired,2025-07-16
5030,2025-02-27,Female,Asian,HR,Hired,2023-03-25
5041,2023-11-11,Male,Other,Retail Banking,Hired,2023-04-07
5056,2023-07-12,Male,Other,Finance,Hired,2022-09-22
5057,2022-11-10,Female,Asian,Legal,Hired,2023-07-19
5059,2025-04-14,Male,Asian,HR,Hired,2025-08-27
5060,2024-03-21,Female,Asian,Compliance,Hired,2023-10-19
5064,2022-10-11,Male,Other,Finance,Hired,2024-01-08
5084,2023-04-22,Male,White,HR,Hired,2024-04-24
5087,2022-09-16,Male,Hispanic,Risk,Hired,2024-01-11
5094,2022-10-28,Male,Asian,Retail Banking,Hired,2025-01-26
5099,2023-03-28,Female,Other,Compliance,Hired,2024-11-03
5103,2025-08-12,Female,Hispanic,Risk,Hired,2024-11-08
5110,2024-03-17,Male,Hispanic,Compliance,Hired,2023-07-16
5128,2025-06-13,Female,Other,Operations,Hired,2024-12-05
5137,2023-10-22,Male,Asian,Compliance,Hired,2023-12-23
5162,2024-09-03,Female,Black,Legal,Hired,2025-04-08
5174,2022-11-04,Female,Hispanic,Finance,Hired,2024-01-04
5177,2024-02-14,Male,Other,Compliance,Hired,2025-03-01
5203,2022-12-14,Female,Other,Risk,Hired,2024-04-20
5219,2024-11-30,Male,Other,IT,Hired,2023-08-20
5224,2023-12-20,Male,Other,Compliance,Hired,2024-04-30
5233,2025-04-24,Male,Black,Legal,Hired,2023-02-28
5258,2025-02-16,Male,Asian,Compliance,Hired,2024-06-18
5270,2025-05-08,Male,Asian,Operations,Hired,2023-04-19
5275,2024-07-16,Female,Other,Compliance,Hired,2025-09-01
5277,2023-03-03,Male,Asian,Operations,Hired,2023-07-13
5283,2022-12-21,Male,Asian,Compliance,Hired,2025-07-02
5303,2023-12-15,Male,Other,IT,Hired,2024-08-30
5310,2023-06-08,Female,Other,Risk,Hired,2025-02-24
5312,2023-07-09,Female,Asian,Risk,Hired,2024-07-05
5322,2024-09-29,Male,White,Compliance,Hired,2024-03-18
5326,2024-01-13,Male,White,IT,Hired,2025-03-27
5332,2024-09-18,Female,Other,Finance,Hired,2023-11-25
5334,2023-03-05,Female,Other,IT,Hired,2024-09-27
5339,2023-06-15,Female,Other,Finance,Hired,2025-08-15
5348,2023-01-04,Male,White,Compliance,Hired,2022-10-28
5351,2023-12-28,Male,White,Legal,Hired,2024-01-30
5352,2025-03-12,Female,Other,Operations,Hired,2025-03-13
5353,2024-09-24,Male,Hispanic,Operations,Hired,2023-07-02
5359,2024-04-01,Female,Other,IT,Hired,2024-12-21
5373,2022-12-20,Female,Asian,Retail Banking,Hired,2023-10-22
5374,2023-02-26,Female,Other,Finance,Hired,2023-04-28
5380,2024-02-27,Female,Black,IT,Hired,2023-08-04
5383,2025-02-07,Male,Other,Operations,Hired,2022-10-19
5384,2025-04-17,Female,Hispanic,Finance,Hired,2023-07-22
5387,2025-01-16,Female,White,IT,Hired,2025-02-08
5399,2022-10-29,Male,Black,HR,Hired,2024-06-16
5409,2024-05-26,Female,White,Finance,Hired,2023-05-04
5414,2024-09-02,Male,Hispanic,Operations,Hired,2022-12-16
5415,2023-01-01,Female,Asian,Operations,Hired,2024-09-04
5445,2023-08-05,Female,Hispanic,Risk,Hired,2023-09-21
5456,2023-11-29,Male,Other,Compliance,Hired,2025-01-11
5467,2023-03-27,Female,Hispanic,Finance,Hired,2025-08-05
5470,2022-12-10,Female,Hispanic,Legal,Hired,2022-12-02
5514,2022-10-26,Male,Asian,HR,Hired,2024-09-10
5529,2024-06-09,Male,White,Retail Banking,Hired,2023-10-30
5535,2022-10-30,Male,Other,Legal,Hired,2024-11-21
5574,2023-01-20,Female,Black,HR,Hired,2023-01-19
5576,2022-11-11,Male,Other,Operations,Hired,2025-06-15
5578,2023-09-18,Female,Black,Operations,Hired,2025-05-04
5596,2025-01-30,Female,Asian,HR,Hired,2024-03-19
5602,2023-10-21,Male,Asian,HR,Hired,2024-02-25
5607,2025-08-12,Male,Hispanic,Operations,Hired,2025-08-22
5623,2023-04-19,Male,Other,IT,Hired,2023-07-10
5707,2023-12-19,Male,Other,Legal,Hired,2024-04-25
5718,2024-05-06,Female,Black,Compliance,Hired,2024-12-31
5721,2023-08-23,Female,Black,HR,Hired,2024-11-03
5730,2023-09-16,Male,Asian,IT,Hired,2023-04-28
5736,2023-01-05,Female,White,Operations,Hired,2025-07-19
5747,2024-01-31,Male,Hispanic,Legal,Hired,2025-02-03
5763,2024-07-24,Female,Hispanic,Legal,Hired,2025-07-31
5786,2024-03-03,Male,Hispanic,Legal,Hired,2024-06-16
5787,2025-03-14,Female,Asian,Compliance,Hired,2023-10-12
5804,2024-04-23,Male,Black,Compliance,Hired,2025-03-19
5816,2024-11-06,Male,Hispanic,Retail Banking,Hired,2025-09-14
5826,2023-02-05,Male,Black,Operations,Hired,2024-09-27
5836,2022-10-08,Male,Hispanic,HR,Hired,2025-06-29
5850,2024-01-22,Female,Asian,HR,Hired,2022-09-30
5861,2024-10-04,Male,White,Finance,Hired,2022-11-19
5870,2024-03-15,Other,Asian,HR,Hired,2025-08-24
5882,2024-11-12,Female,Black,Retail Banking,Hired,2025-06-29
5888,2024-08-27,Male,White,IT,Hired,2024-03-29
5893,2023-01-08,Female,Hispanic,HR,Hired,2022-10-02
5894,2023-11-25,Male,Black,Retail Banking,Hired,2025-08-19
5915,2024-11-30,Male,Other,Legal,Hired,2023-02-02
5922,2023-09-24,Other,Asian,Operations,Hired,2023-12-02
5927,2023-08-19,Female,Asian,Legal,Hired,2023-10-26
5945,2023-06-29,Female,White,Legal,Hired,2022-11-14
5971,2024-10-02,Female,Black,IT,Hired,2023-10-12
5999,2025-06-23,Female,Other,Retail Banking,Hired,2024-08-31
6004,2023-06-06,Female,White,HR,Hired,2024-06-05
6027,2023-06-07,Female,Other,Legal,Hired,2025-09-07
6030,2023-03-17,Male,White,IT,Hired,2023-10-01
6037,2025-07-08,Female,Asian,Legal,Hired,2022-12-07
6054,2023-09-21,Female,Asian,Legal,Hired,2023-08-12
6060,2024-12-17,Female,Other,Compliance,Hired,2025-01-22
6061,2024-05-13,Female,Asian,Operations,Hired,2024-01-24
6062,2024-03-04,Male,Asian,Legal,Hired,2024-03-22
6066,2022-10-19,Male,White,HR,Hired,2022-11-25
6080,2023-09-19,Male,Asian,IT,Hired,2025-01-09
6103,2023-02-28,Male,Hispanic,IT,Hired,2024-05-19
6106,2022-11-23,Female,Hispanic,Finance,Hired,2023-01-06
6114,2025-06-30,Female,White,Retail Banking,Hired,2022-12-04
6132,2025-05-17,Male,Hispanic,Operations,Hired,2023-01-05
6144,2024-08-23,Male,Other,Legal,Hired,2023-08-23
6163,2025-07-10,Male,White,IT,Hired,2023-04-04
6168,2023-02-06,Female,Other,Legal,Hired,2023-06-05
6170,2024-04-05,Female,White,Legal,Hired,2023-06-12
6171,2024-03-10,Female,Other,Operations,Hired,2024-05-09
6175,2024-07-27,Female,Black,Legal,Hired,2025-08-04
6177,2024-05-28,Male,Asian,Operations,Hired,2025-08-05
6187,2024-10-05,Female,Other,HR,Hired,2024-11-14
6215,2025-09-12,Female,White,Compliance,Hired,2022-10-19
6241,2025-04-15,Female,Asian,IT,Hired,2025-04-27
6244,2023-08-04,Female,Other,Risk,Hired,2024-11-23
6245,2022-11-17,Male,White,Finance,Hired,2024-03-25
6265,2024-12-22,Female,Hispanic,Legal,Hired,2024-07-03
6292,2022-11-27,Female,Other,IT,Hired,2024-12-03
6312,2023-06-29,Male,Asian,Risk,Hired,2023-09-19
6366,2025-04-18,Female,Asian,HR,Hired,2024-01-06
6383,2023-08-31,Female,White,Compliance,Hired,2025-09-04
6397,2024-11-14,Male,Asian,IT,Hired,2025-05-18
6403,2023-05-01,Male,Other,Risk,Hired,2023-08-05
6423,2024-12-21,Male,Other,Finance,Hired,2025-05-27
6430,2023-10-05,Female,Hispanic,Risk,Hired,2025-04-27
6432,2023-11-18,Male,Black,Retail Banking,Hired,2024-01-04
6437,2025-02-23,Female,Other,Legal,Hired,2024-08-14
6448,2025-03-03,Female,Black,Risk,Hired,2023-05-18
6472,2024-03-25,Male,White,Retail Banking,Hired,2023-10-18
6493,2023-12-27,Male,Asian,Legal,Hired,2023-08-11
6498,2025-02-25,Male,White,Operations,Hired,2023-03-18
6508,2023-04-06,Female,White,Operations,Hired,2024-09-05
6510,2024-04-02,Male,White,Risk,Hired,2024-07-10
6525,2023-02-28,Male,Black,Risk,Hired,2022-12-16
6528,2023-06-26,Male,Other,Finance,Hired,2023-05-09
6530,2025-09-05,Female,Black,Operations,Hired,2022-11-25
6544,2024-02-18,Female,Other,Retail Banking,Hired,2024-06-21
6545,2022-10-01,Male,White,HR,Hired,2024-08-26
6561,2022-11-19,Female,Hispanic,Compliance,Hired,2023-01-24
6564,2023-07-31,Male,Hispanic,Finance,Hired,2024-04-18
6577,2023-06-06,Male,Other,Operations,Hired,2023-09-14
6582,2025-08-28,Male,White,Compliance,Hired,2023-05-04
6613,2024-01-20,Male,Other,Legal,Hired,2024-07-10
6657,2023-10-29,Female,White,IT,Hired,2024-03-14
6693,2025-07-19,Female,Asian,IT,Hired,2024-10-26
6696,2025-05-19,Female,Hispanic,Compliance,Hired,2024-06-22
6710,2024-12-31,Female,Other,Compliance,Hired,2023-12-11
6717,2023-01-14,Male,White,Finance,Hired,2023-02-21
6721,2025-01-10,Female,Other,HR,Hired,2025-09-08
6723,2024-10-06,Male,Black,Retail Banking,Hired,2023-02-17
6729,2023-05-08,Male,Asian,Risk,Hired,2025-01-04
6733,2024-04-23,Male,Hispanic,Risk,Hired,2025-01-18
6769,2024-07-11,Male,Hispanic,HR,Hired,2023-08-01
6773,2023-08-20,Male,Other,Compliance,Hired,2025-05-14
6781,2023-04-21,Male,Asian,Finance,Hired,2023-08-23
6784,2024-12-13,Female,Other,Operations,Hired,2023-05-24
6812,2023-02-23,Other,Asian,Risk,Hired,2024-06-05
6816,2025-01-21,Female,White,Legal,Hired,2022-11-27
6819,2023-05-03,Female,White,HR,Hired,2023-10-14
6820,2023-05-30,Female,Other,Operations,Hired,2023-03-30
6850,2023-12-30,Female,Other,Finance,Hired,2022-10-18
6852,2024-12-09,Male,Asian,Legal,Hired,2024-10-17
6856,2024-03-19,Female,Asian,IT,Hired,2023-05-19
6869,2024-04-01,Male,White,Compliance,Hired,2024-08-01
6881,2024-10-29,Female,Hispanic,Finance,Hired,2024-11-13
6899,2025-06-18,Other,White,Finance,Hired,2025-03-13
6920,2025-04-20,Female,Asian,Operations,Hired,2024-10-01
6938,2024-10-12,Female,Hispanic,Operations,Hired,2023-10-19
6948,2023-03-13,Male,Asian,Risk,Hired,2023-02-26
6950,2023-10-11,Female,Black,Operations,Hired,2023-03-23
6953,2023-07-28,Male,Black,Legal,Hired,2024-07-13
6954,2025-01-02,Male,Black,Legal,Hired,2023-12-19
6970,2024-04-24,Male,Asian,Retail Banking,Hired,2023-09-28
6995,2024-07-14,Female,Hispanic,HR,Hired,2023-10-11
6996,2022-12-16,Male,White,Legal,Hired,2023-07-21
7000,2024-05-10,Male,White,IT,Hired,2024-08-19
7007,2024-08-14,Male,Asian,IT,Hired,2024-11-30
7015,2024-11-01,Male,Other,Retail Banking,Hired,2022-09-26
7018,2024-10-19,Male,White,IT,Hired,2023-08-03
7042,2025-08-09,Female,Other,Legal,Hired,2025-09-02
7046,2025-05-16,Female,White,Legal,Hired,2024-02-18
7050,2025-07-04,Female,Other,Finance,Hired,2024-05-25
7051,2023-11-06,Male,White,HR,Hired,2023-07-06
7055,2023-05-21,Female,Asian,Compliance,Hired,2025-06-22
7058,2023-09-27,Male,Black,HR,Hired,2025-01-20
7059,2023-08-13,Female,Black,Retail Banking,Hired,2022-10-26
7063,2023-02-01,Female,White,HR,Hired,2022-12-21
7065,2024-11-04,Male,Black,Legal,Hired,2023-08-14
7068,2023-12-25,Female,Black,Risk,Hired,2024-03-06
7074,2024-11-12,Female,Hispanic,Risk,Hired,2023-03-23
7089,2024-02-03,Female,Asian,Operations,Hired,2024-10-18
7092,2024-05-06,Male,Other,Retail Banking,Hired,2024-12-24
7098,2022-12-19,Male,Asian,Compliance,Hired,2023-10-11
7140,2023-08-09,Female,Other,IT,Hired,2024-11-11
7143,2023-10-07,Female,Other,Legal,Hired,2023-02-25
7150,2022-11-04,Male,Asian,IT,Hired,2023-08-04
7153,2025-08-25,Female,Hispanic,Finance,Hired,2024-02-24
7179,2025-08-24,Male,Other,Retail Banking,Hired,2024-04-11
7200,2023-12-25,Male,White,Retail Banking,Hired,2023-08-13
7210,2024-02-25,Male,Black,Operations,Hired,2024-02-04
7212,2024-01-29,Female,Asian,Legal,Hired,2024-01-28
7231,2024-09-28,Female,Other,Risk,Hired,2022-09-17
7263,2024-10-12,Female,White,Legal,Hired,2025-05-05
7271,2023-07-06,Other,Asian,Risk,Hired,2022-10-17
7327,2022-10-13,Female,Hispanic,Finance,Hired,2025-05-27
7353,2024-04-06,Male,White,Operations,Hired,2023-01-08
7356,2023-12-19,Male,Hispanic,Operations,Hired,2025-07-04
7357,2024-09-16,Male,Black,Risk,Hired,2023-06-11
7358,2022-11-26,Female,Other,Compliance,Hired,2025-05-30
7359,2023-02-04,Male,Other,Compliance,Hired,2024-10-31
7374,2024-07-20,Male,Asian,Retail Banking,Hired,2023-03-15
7384,2023-07-18,Female,White,Legal,Hired,2023-07-25
7402,2024-08-27,Female,Other,Operations,Hired,2025-01-14
7412,2023-03-12,Male,White,Legal,Hired,2025-05-13
7422,2025-03-08,Male,White,Retail Banking,Hired,2022-10-22
7428,2023-09-09,Female,White,Retail Banking,Hired,2024-01-29
7432,2025-01-26,Male,White,HR,Hired,2022-11-07
7434,2025-02-03,Female,White,Finance,Hired,2025-04-27
7445,2024-11-17,Male,Hispanic,HR,Hired,2025-05-15
7452,2022-12-18,Male,Other,HR,Hired,2023-06-30
7454,2025-07-27,Other,Other,HR,Hired,2023-02-01
7470,2025-05-20,Male,Black,Finance,Hired,2024-04-18
7472,2025-03-15,Female,Hispanic,Operations,Hired,2023-11-18
7473,2023-12-27,Male,White,HR,Hired,2024-07-26
7474,2024-11-18,Male,Hispanic,Retail Banking,Hired,2022-12-10
7499,2025-06-09,Female,Hispanic,Legal,Hired,2022-11-03
7505,2024-05-01,Female,Black,Legal,Hired,2023-07-12
7510,2023-09-09,Male,Other,HR,Hired,2023-11-28
7511,2025-01-11,Female,Black,Finance,Hired,2024-06-28
7516,2024-02-06,Male,White,Operations,Hired,2023-07-15
7519,2024-10-03,Male,Black,Finance,Hired,2023-01-17
7529,2023-11-17,Female,Other,Finance,Hired,2024-06-20
7533,2023-01-08,Male,Asian,HR,Hired,2023-05-13
7534,2025-05-03,Female,Other,Legal,Hired,2024-11-12
7542,2024-08-25,Female,Other,IT,Hired,2024-06-24
7557,2024-03-28,Male,Black,Finance,Hired,2025-02-28
7568,2025-09-05,Male,Other,Risk,Hired,2024-07-10
7570,2023-12-16,Female,White,Operations,Hired,2024-03-19
7583,2024-12-11,Male,Other,Finance,Hired,2023-05-08
7587,2024-03-18,Male,Hispanic,Legal,Hired,2024-06-30
7608,2024-12-26,Female,White,Compliance,Hired,2023-06-05
7618,2024-10-07,Female,Hispanic,Operations,Hired,2023-07-03
7621,2025-08-29,Male,Black,Finance,Hired,2023-08-04
7641,2024-02-14,Male,Black,Retail Banking,Hired,2024-12-17
7655,2023-08-03,Male,Black,Retail Banking,Hired,2023-02-03
7656,2024-09-05,Male,White,Operations,Hired,2023-03-07
7659,2023-03-15,Male,Asian,Compliance,Hired,2023-05-15
7662,2023-12-08,Male,Other,HR,Hired,2023-04-21
7701,2024-09-09,Female,Asian,Retail Banking,Hired,2024-06-19
7718,2025-07-02,Male,White,Legal,Hired,2024-03-23
7729,2023-01-21,Male,Other,Risk,Hired,2023-04-22
7731,2023-04-20,Female,Black,Operations,Hired,2023-07-11
7735,2024-02-04,Female,Black,Compliance,Hired,2025-03-16
7737,2025-05-18,Male,Black,IT,Hired,2025-02-25
7738,2025-05-31,Female,Asian,Compliance,Hired,2022-10-30
7749,2025-08-28,Male,Black,Compliance,Hired,2024-06-26
7756,2024-12-15,Female,Asian,Operations,Hired,2023-08-08
7757,2025-07-05,Male,White,Retail Banking,Hired,2023-11-09
7781,2023-05-19,Male,White,HR,Hired,2025-02-17
7792,2025-03-21,Female,Hispanic,IT,Hired,2024-03-12
7795,2025-03-30,Male,Hispanic,Risk,Hired,2024-05-15
7807,2024-05-18,Female,White,Compliance,Hired,2024-01-09
7810,2023-05-05,Other,Black,Operations,Hired,2023-08-09
7819,2024-01-01,Female,Other,Finance,Hired,2023-11-29
7824,2024-05-09,Male,Black,Compliance,Hired,2024-04-19
7859,2025-01-02,Female,Asian,Retail Banking,Hired,2023-11-17
7861,2022-12-14,Male,Hispanic,Legal,Hired,2022-12-01
7872,2023-03-26,Female,White,Legal,Hired,2022-11-15
7890,2025-04-10,Male,White,Finance,Hired,2022-10-20
7904,2024-04-03,Female,Other,Retail Banking,Hired,2023-07-25
7908,2022-12-25,Male,Asian,Finance,Hired,2023-01-14
7915,2024-05-29,Female,Asian,Retail Banking,Hired,2023-11-03
7944,2024-10-29,Male,White,Finance,Hired,2023-11-20
7949,2024-05-23,Male,Asian,Compliance,Hired,2023-09-23
7950,2024-07-31,Female,Asian,Legal,Hired,2023-05-27
7976,2023-08-18,Female,Black,HR,Hired,2023-04-10
7980,2024-01-04,Male,Asian,Risk,Hired,2024-01-02
8000,2024-12-24,Female,Asian,Legal,Hired,2023-02-25
8003,2022-11-11,Male,Other,Finance,Hired,2023-07-07
8006,2024-09-28,Female,Black,HR,Hired,2025-07-13
8017,2024-09-15,Male,White,Compliance,Hired,2025-01-07
8018,2024-03-26,Female,Hispanic,HR,Hired,2024-12-24
8024,2024-06-20,Female,Black,Legal,Hired,2023-03-16
8027,2025-07-03,Male,Asian,Retail Banking,Hired,2025-05-04
8036,2025-07-20,Other,Asian,Retail Banking,Hired,2023-01-12
8049,2025-06-26,Male,Other,Operations,Hired,2023-02-14
8052,2023-02-12,Male,Asian,HR,Hired,2023-04-26
8053,2023-10-19,Female,Other,Legal,Hired,2024-10-16
8056,2023-06-04,Male,Other,Operations,Hired,2023-02-11
8093,2025-05-18,Female,White,Legal,Hired,2025-05-05
8101,2023-08-10,Male,Asian,Retail Banking,Hired,2023-07-25
8105,2025-01-08,Male,Hispanic,IT,Hired,2024-03-26
8115,2022-09-18,Male,Other,Finance,Hired,2024-06-19
8117,2023-04-04,Female,Asian,HR,Hired,2025-06-20
8127,2025-07-26,Male,White,Operations,Hired,2023-11-12
8129,2024-10-29,Male,Asian,Finance,Hired,2023-02-22
8140,2025-05-26,Female,White,Legal,Hired,2024-03-19
8152,2023-01-14,Female,Other,Operations,Hired,2023-01-22
8162,2025-05-12,Male,White,HR,Hired,2025-08-24
8168,2024-04-14,Male,Asian,Risk,Hired,2024-06-20
8169,2024-05-02,Female,Other,Compliance,Hired,2023-10-18
8171,2023-10-05,Other,Asian,HR,Hired,2023-01-25
8184,2024-08-24,Female,Asian,Legal,Hired,2023-08-05
8190,2024-08-06,Male,Other,HR,Hired,2023-07-19
8192,2024-01-12,Male,Other,IT,Hired,2025-01-09
8206,2024-11-28,Male,Other,Finance,Hired,2024-09-11
8238,2023-08-02,Male,Hispanic,Finance,Hired,2023-01-16
8250,2023-12-03,Female,Hispanic,HR,Hired,2025-08-06
8260,2023-11-28,Female,Asian,Legal,Hired,2024-07-06
8270,2023-09-24,Male,Asian,Finance,Hired,2025-09-05
8272,2024-02-06,Female,Hispanic,Risk,Hired,2025-01-23
8273,2024-10-04,Male,Asian,Legal,Hired,2024-08-20
8276,2024-09-26,Male,Black,Retail Banking,Hired,2024-05-13
8277,2022-12-16,Female,Asian,Compliance,Hired,2023-06-06
8278,2025-03-23,Male,White,HR,Hired,2023-06-06
8279,2022-12-19,Male,Asian,IT,Hired,2025-06-10
8294,2025-03-16,Male,Other,Legal,Hired,2024-07-16
8336,2025-08-21,Female,Other,HR,Hired,2023-05-16
8340,2023-12-10,Male,Other,Finance,Hired,2025-01-23
8347,2023-04-09,Female,Other,Legal,Hired,2023-11-30
8350,2024-08-31,Male,White,Retail Banking,Hired,2025-08-04
8358,2022-11-12,Female,Hispanic,Risk,Hired,2024-12-30
8367,2022-10-23,Female,Black,Finance,Hired,2025-03-21
8373,2023-03-16,Female,Other,Operations,Hired,2025-02-07
8374,2023-10-13,Female,Black,HR,Hired,2023-01-25
8384,2024-10-15,Male,Hispanic,Retail Banking,Hired,2023-06-23
8388,2023-04-20,Female,Asian,Risk,Hired,2023-07-02
8399,2025-03-24,Female,White,Legal,Hired,2024-04-08
