Applicant_ID,Application_Date,Gender,Race,Applied_Department,Outcome
556,2024-07-23,Female,Asian,Retail Banking,Rejected
557,2023-12-04,Male,Other,IT,Rejected
558,2024-12-06,Female,White,Retail Banking,Rejected
559,2024-11-26,Other,Asian,Legal,Rejected
560,2024-10-08,Male,Black,Compliance,Hired
561,2024-02-27,Female,Other,Compliance,Rejected
562,2025-02-06,Male,Asian,HR,Interviewed
563,2025-06-24,Male,White,Risk,Interviewed
564,2024-06-17,Female,Other,Risk,Rejected
565,2024-03-19,Male,Hispanic,Finance,Rejected
566,2024-04-28,Male,White,IT,Rejected
567,2022-11-02,Male,Hispanic,HR,Interviewed
568,2025-08-22,Female,Hispanic,Legal,Interviewed
569,2024-02-24,Male,Other,Finance,Rejected
570,2024-03-12,Male,Asian,Legal,Rejected
571,2024-09-03,Female,Black,HR,Interviewed
572,2024-05-13,Female,White,Legal,Rejected
573,2024-06-23,Male,Asian,Operations,Interviewed
574,2024-04-10,Male,Other,Compliance,Rejected
575,2023-09-04,Female,Other,HR,Rejected
576,2024-04-07,Male,Hispanic,Compliance,Rejected
577,2025-01-28,Female,Hispanic,Compliance,Rejected
578,2023-10-28,Male,Hispanic,Risk,Rejected
579,2025-06-30,Female,Black,Retail Banking,Rejected
580,2023-01-15,Female,Hispanic,Compliance,Rejected
581,2023-06-21,Female,White,Legal,Interviewed
582,2023-09-16,Male,White,HR,Rejected
583,2024-10-30,Male,Hispanic,Compliance,Interviewed
584,2023-12-09,Female,Hispanic,Retail Banking,Interviewed
585,2025-05-04,Male,White,Finance,Hired
586,2024-12-30,Female,Black,IT,Rejected
587,2023-04-20,Female,Black,Legal,Rejected
588,2023-03-22,Female,White,HR,Interviewed
589,2023-09-24,Female,Other,IT,Interviewed
590,2023-06-25,Male,White,Risk,Rejected
591,2023-11-15,Female,Asian,Risk,Interviewed
592,2023-07-26,Female,Hispanic,IT,Rejected
593,2024-03-31,Male,Hispanic,Compliance,Rejected
594,2023-07-06,Female,Hispanic,Finance,Rejected
595,2025-03-05,Male,Black,Operations,Hired
596,2023-11-28,Female,Asian,Compliance,Hired
597,2024-10-29,Female,White,Finance,Rejected
598,2023-07-28,Female,Other,Compliance,Rejected
599,2025-03-28,Male,Hispanic,Operations,Rejected
600,2023-11-01,Female,Black,Risk,Hired
601,2024-07-20,Male,Black,IT,Rejected
602,2023-03-23,Female,Black,Retail Banking,Interviewed
603,2024-11-09,Female,Asian,Finance,Interviewed
604,2023-07-27,Male,White,Retail Banking,Rejected
605,2023-09-09,Male,Black,Operations,Rejected
606,2023-07-25,Female,Asian,Legal,Rejected
607,2025-05-30,Female,Black,Retail Banking,Rejected
608,2024-12-31,Male,White,Legal,Interviewed
609,2024-11-29,Male,Asian,IT,Rejected
610,2024-02-28,Male,Other,Finance,Interviewed
611,2024-07-26,Male,White,Compliance,Rejected
612,2025-06-14,Male,Black,Retail Banking,Rejected
613,2025-04-06,Male,White,Retail Banking,Rejected
614,2025-06-26,Male,Asian,Finance,Rejected
615,2024-05-29,Male,Asian,Retail Banking,Hired
616,2023-07-07,Male,Hispanic,Compliance,Rejected
617,2022-10-10,Female,Black,Legal,Rejected
618,2024-11-05,Female,Black,IT,Interviewed
619,2023-12-31,Female,Hispanic,Risk,Rejected
620,2024-02-02,Male,Asian,Risk,Rejected
621,2024-11-24,Male,Asian,IT,Rejected
622,2024-12-04,Male,Black,Retail Banking,Interviewed
623,2023-07-15,Female,Asian,HR,Interviewed
624,2025-05-07,Female,White,Operations,Rejected
625,2023-06-02,Male,Asian,Operations,Hired
626,2025-07-19,Female,Asian,Legal,Interviewed
627,2024-11-20,Male,Black,Operations,Interviewed
628,2023-05-21,Male,Asian,Finance,Interviewed
629,2023-11-17,Female,White,Retail Banking,Rejected
630,2023-08-29,Female,Other,IT,Interviewed
631,2022-11-17,Female,Other,HR,Rejected
632,2024-08-31,Male,Other,IT,Rejected
633,2025-01-18,Other,Black,Compliance,Rejected
634,2025-09-01,Male,Other,Risk,Rejected
635,2022-12-03,Female,Other,HR,Interviewed
636,2023-08-12,Male,White,Finance,Interviewed
637,2023-12-14,Female,White,Risk,Rejected
638,2024-05-09,Female,Other,Compliance,Rejected
639,2025-05-10,Female,Hispanic,IT,Rejected
640,2023-01-07,Male,Asian,Retail Banking,Interviewed
641,2024-10-30,Female,Asian,Legal,Interviewed
642,2024-10-20,Female,Asian,Legal,Interviewed
643,2024-08-31,Female,Black,Compliance,Rejected
644,2023-03-21,Male,Black,Legal,Rejected
645,2023-07-25,Male,Asian,Retail Banking,Hired
646,2024-12-21,Female,Other,Retail Banking,Rejected
647,2023-03-18,Female,Hispanic,IT,Interviewed
648,2023-01-16,Female,White,HR,Rejected
649,2024-07-21,Female,Black,Legal,Rejected
650,2025-03-12,Male,Asian,HR,Rejected
651,2025-03-05,Male,White,HR,Rejected
652,2023-02-19,Female,Other,Operations,Rejected
653,2024-07-17,Female,Black,Operations,Interviewed
654,2025-05-21,Male,Other,Compliance,Rejected
655,2023-10-08,Male,Hispanic,Operations,Rejected
656,2025-08-16,Female,Hispanic,Risk,Hired
657,2025-06-18,Female,Other,IT,Rejected
658,2023-01-14,Male,Black,HR,Rejected
659,2025-03-28,Female,Black,Retail Banking,Rejected
660,2025-06-02,Female,White,Compliance,Rejected
661,2023-01-29,Male,Other,Legal,Rejected
662,2023-06-23,Male,Hispanic,Compliance,Rejected
663,2025-01-15,Male,White,Finance,Interviewed
664,2023-07-12,Female,White,Finance,Interviewed
665,2024-02-08,Male,Asian,Compliance,Interviewed
666,2024-01-11,Female,Asian,Finance,Hired
667,2024-11-28,Male,Black,IT,Hired
668,2025-01-25,Male,Black,Operations,Rejected
669,2025-03-24,Male,White,Operations,Rejected
670,2025-02-23,Female,Hispanic,Operations,Rejected
671,2023-11-30,Female,Other,Finance,Rejected
672,2024-01-08,Female,Black,Operations,Interviewed
673,2023-10-20,Female,Other,Operations,Interviewed
674,2023-03-06,Female,Black,Finance,Rejected
675,2023-12-30,Female,White,IT,Rejected
676,2023-03-27,Female,Asian,Finance,Rejected
677,2023-11-23,Female,Black,Risk,Rejected
678,2023-09-20,Female,White,Operations,Interviewed
679,2024-08-25,Female,Black,Compliance,Rejected
680,2022-12-16,Female,Asian,Operations,Rejected
681,2022-11-07,Female,Black,Legal,Rejected
682,2023-11-14,Female,Asian,Compliance,Interviewed
683,2022-10-30,Male,Asian,Risk,Rejected
684,2024-09-22,Male,Other,IT,Rejected
685,2024-01-18,Male,Asian,Compliance,Rejected
686,2025-07-23,Female,Other,Operations,Rejected
687,2024-04-17,Male,Asian,Finance,Rejected
688,2024-05-17,Female,Hispanic,Compliance,Rejected
689,2024-08-04,Male,Black,Operations,Rejected
690,2024-05-06,Male,Other,Risk,Rejected
691,2024-07-04,Male,White,Retail Banking,Rejected
692,2024-03-24,Male,White,Operations,Rejected
693,2024-09-30,Male,Other,IT,Rejected
694,2025-02-23,Female,Other,Risk,Rejected
695,2025-04-18,Male,Hispanic,Compliance,Hired
696,2023-07-19,Female,Hispanic,HR,Interviewed
697,2023-01-17,Other,White,IT,Rejected
698,2025-01-30,Male,Hispanic,IT,Interviewed
699,2025-05-03,Female,Hispanic,HR,Interviewed
700,2025-07-20,Male,Other,IT,Rejected
701,2024-06-28,Male,Black,Operations,Rejected
702,2023-07-18,Female,Black,HR,Rejected
703,2025-06-02,Male,White,HR,Rejected
704,2023-07-01,Male,Other,IT,Rejected
705,2022-10-31,Male,Black,Finance,Interviewed
706,2025-09-02,Female,Black,Risk,Hired
707,2024-07-13,Male,Other,Risk,Rejected
708,2025-04-04,Male,Black,Compliance,Rejected
709,2024-02-25,Female,Black,IT,Hired
710,2023-07-07,Male,Asian,Risk,Hired
711,2025-08-17,Female,White,Retail Banking,Rejected
712,2023-03-25,Female,Other,Compliance,Rejected
713,2022-12-21,Female,Asian,Operations,Interviewed
714,2025-07-21,Female,Other,Risk,Rejected
715,2025-01-09,Other,White,Retail Banking,Rejected
716,2023-07-30,Male,Asian,Legal,Interviewed
717,2024-10-08,Male,Other,Risk,Rejected
718,2024-05-07,Male,Black,Operations,Interviewed
719,2024-01-17,Female,White,Legal,Hired
720,2024-12-16,Male,Asian,HR,Interviewed
721,2024-04-28,Male,Other,Risk,Rejected
722,2023-10-25,Male,Asian,HR,Interviewed
723,2024-02-20,Male,White,Compliance,Rejected
724,2023-03-14,Male,Black,Compliance,Interviewed
725,2023-08-26,Female,Other,Finance,Rejected
726,2023-12-18,Female,Asian,Retail Banking,Rejected
727,2022-12-23,Male,Black,Risk,Interviewed
728,2025-06-21,Male,Hispanic,HR,Rejected
729,2024-09-12,Female,Black,Retail Banking,Rejected
730,2023-05-15,Female,Hispanic,HR,Rejected
731,2024-06-13,Male,Other,Retail Banking,Interviewed
732,2023-06-29,Female,Other,Finance,Rejected
733,2025-03-20,Male,Asian,Compliance,Interviewed
734,2023-02-09,Male,White,Retail Banking,Rejected
735,2023-07-27,Female,Black,HR,Rejected
736,2023-10-01,Female,Asian,Finance,Interviewed
737,2024-04-16,Male,White,HR,Rejected
738,2022-09-28,Female,White,HR,Rejected
739,2025-04-29,Male,Other,Risk,Rejected
740,2024-09-09,Male,Hispanic,Compliance,Interviewed
741,2024-04-05,Female,Asian,IT,Interviewed
742,2025-08-25,Female,Other,Risk,Rejected
743,2024-04-25,Other,Black,Finance,Rejected
744,2025-03-06,Male,Black,Legal,Rejected
745,2023-11-10,Female,Asian,Compliance,Rejected
746,2023-12-31,Female,Other,Compliance,Rejected
747,2023-11-22,Male,White,Retail Banking,Rejected
748,2024-08-04,Female,White,IT,Rejected
749,2024-03-06,Female,Other,Risk,Rejected
750,2023-01-14,Female,Asian,Legal,Rejected
751,2023-01-05,Male,Hispanic,Compliance,Interviewed
752,2023-12-28,Female,Hispanic,HR,Interviewed
753,2024-01-21,Female,Other,Risk,Rejected
754,2023-07-18,Male,Other,Operations,Rejected
755,2024-03-27,Female,Hispanic,Operations,Hired
756,2025-08-28,Male,White,Retail Banking,Rejected
757,2025-07-08,Female,Other,Risk,Interviewed
758,2023-11-28,Female,Other,Legal,Interviewed
759,2023-07-14,Male,Other,Finance,Rejected
760,2025-04-27,Female,Hispanic,Finance,Rejected
761,2023-06-02,Female,Hispanic,Legal,Interviewed
762,2024-11-16,Male,Black,Compliance,Hired
763,2025-09-02,Male,Asian,HR,Rejected
764,2025-05-15,Female,Black,HR,Rejected
765,2025-06-21,Male,Asian,Retail Banking,Interviewed
766,2023-01-22,Male,Asian,Legal,Rejected
767,2024-12-19,Female,Asian,Retail Banking,Rejected
768,2024-04-02,Male,Asian,Finance,Hired
769,2022-10-12,Female,Hispanic,Legal,Rejected
770,2024-11-14,Female,Hispanic,IT,Rejected
771,2023-05-27,Male,Black,IT,Rejected
772,2023-05-02,Male,Other,IT,Hired
773,2022-10-30,Male,White,Risk,Rejected
774,2025-05-17,Female,Black,Finance,Rejected
775,2025-06-28,Male,Hispanic,Retail Banking,Rejected
776,2023-02-07,Male,Other,Legal,Rejected
777,2023-02-03,Male,White,Compliance,Hired
778,2022-12-03,Male,Black,Operations,Rejected
779,2023-05-05,Female,Other,Retail Banking,Hired
780,2024-10-26,Female,Hispanic,HR,Interviewed
781,2023-02-20,Male,Black,Legal,Rejected
782,2023-01-22,Male,Other,IT,Rejected
783,2025-03-16,Female,Other,HR,Rejected
784,2024-12-22,Female,Hispanic,Operations,Rejected
785,2024-09-13,Female,Other,Compliance,Rejected
786,2023-08-09,Male,Black,Finance,Rejected
787,2023-04-28,Male,Asian,Legal,Rejected
788,2025-08-27,Female,Hispanic,Operations,Rejected
789,2025-07-05,Male,Black,Compliance,Interviewed
790,2023-04-17,Female,Asian,HR,Rejected
791,2024-07-10,Male,Asian,IT,Rejected
792,2025-07-03,Female,Black,Compliance,Hired
793,2024-11-23,Other,Black,Operations,Rejected
794,2025-03-16,Female,White,HR,Rejected
795,2025-02-09,Female,Asian,Legal,Interviewed
796,2023-09-05,Male,Black,HR,Rejected
797,2023-09-21,Female,Asian,Operations,Hired
798,2023-03-25,Female,Black,Finance,Rejected
799,2024-07-22,Female,Asian,Operations,Rejected
800,2025-04-06,Male,Other,Risk,Rejected
801,2023-09-04,Female,Hispanic,Risk,Rejected
802,2025-03-08,Female,Black,Legal,Interviewed
803,2024-12-16,Female,Asian,IT,Rejected
804,2022-11-01,Male,Other,Risk,Rejected
805,2022-12-01,Female,White,Risk,Rejected
806,2025-05-01,Male,Asian,Risk,Rejected
807,2024-10-18,Male,Asian,IT,Rejected
808,2025-09-12,Female,Hispanic,Operations,Rejected
809,2025-08-31,Female,Other,Operations,Interviewed
810,2023-11-07,Female,Asian,Legal,Rejected
811,2023-11-14,Female,Hispanic,HR,Interviewed
812,2023-02-26,Female,White,Risk,Hired
813,2024-10-07,Female,Hispanic,Finance,Interviewed
814,2023-10-23,Female,Hispanic,Legal,Rejected
815,2023-11-10,Male,Other,Risk,Rejected
816,2024-09-09,Female,Black,Compliance,Interviewed
817,2023-10-02,Female,Hispanic,Legal,Rejected
818,2025-05-28,Male,Black,Retail Banking,Rejected
819,2022-12-17,Female,White,Compliance,Interviewed
820,2022-09-23,Male,Other,Risk,Rejected
821,2025-05-20,Male,Other,IT,Hired
822,2022-11-20,Female,Other,Risk,Interviewed
823,2025-05-12,Male,Other,Legal,Interviewed
824,2024-10-26,Male,White,Retail Banking,Interviewed
825,2023-07-16,Male,Asian,Finance,Rejected
826,2025-01-25,Female,White,Compliance,Interviewed
827,2025-06-10,Female,Asian,Finance,Interviewed
828,2025-01-05,Male,Asian,Risk,Interviewed
829,2023-02-21,Female,Hispanic,Compliance,Rejected
830,2023-11-14,Female,Black,Risk,Interviewed
831,2023-05-25,Female,Black,Legal,Rejected
832,2023-08-05,Female,Hispanic,HR,Rejected
833,2025-08-09,Male,Other,IT,Hired
834,2023-05-19,Male,Asian,Finance,Rejected
835,2025-03-19,Female,Black,Legal,Rejected
836,2025-04-30,Female,Other,Finance,Rejected
837,2023-09-13,Male,White,Retail Banking,Interviewed
838,2025-06-11,Other,Hispanic,HR,Rejected
839,2024-12-09,Male,White,Retail Banking,Rejected
840,2022-10-21,Female,Other,Compliance,Interviewed
841,2023-02-13,Male,Hispanic,IT,Rejected
842,2023-01-06,Female,Black,Legal,Rejected
843,2024-10-13,Female,Hispanic,Legal,Rejected
844,2025-03-18,Other,White,HR,Rejected
845,2025-01-29,Female,Other,Operations,Rejected
846,2025-06-09,Female,Other,HR,Rejected
847,2025-02-27,Female,Asian,Retail Banking,Rejected
848,2023-02-15,Female,Black,Risk,Rejected
849,2025-03-23,Female,Asian,Operations,Rejected
850,2024-06-12,Female,Black,Risk,Interviewed
851,2025-03-17,Female,Asian,HR,Rejected
852,2024-11-28,Male,Other,Operations,Rejected
853,2023-11-27,Male,Black,Compliance,Rejected
854,2024-10-16,Female,White,Compliance,Rejected
855,2024-05-11,Male,Black,Finance,Rejected
856,2023-08-28,Male,Asian,IT,Rejected
857,2023-03-26,Female,Black,Operations,Rejected
858,2023-11-28,Female,White,HR,Rejected
859,2024-05-29,Male,Asian,Finance,Rejected
860,2023-09-22,Female,Asian,Retail Banking,Rejected
861,2022-09-27,Male,Other,Finance,Rejected
862,2024-03-02,Male,Black,Operations,Interviewed
863,2024-01-29,Female,Other,IT,Rejected
864,2023-07-18,Female,White,Legal,Interviewed
865,2023-02-10,Male,Other,Operations,Rejected
866,2025-05-18,Female,Hispanic,IT,Interviewed
867,2025-08-14,Male,White,Compliance,Rejected
868,2023-11-27,Female,Other,Retail Banking,Rejected
869,2024-11-26,Male,Hispanic,Retail Banking,Rejected
870,2025-05-09,Male,Hispanic,IT,Rejected
871,2023-11-22,Female,Asian,Finance,Rejected
872,2023-02-12,Male,Hispanic,Legal,Rejected
873,2025-08-04,Female,White,Operations,Rejected
874,2023-07-12,Female,Black,Compliance,Rejected
875,2023-06-30,Female,White,HR,Interviewed
876,2022-11-01,Male,Black,Legal,Interviewed
877,2023-08-04,Male,Hispanic,Finance,Hired
878,2022-12-31,Male,Hispanic,IT,Rejected
879,2024-12-21,Male,White,Finance,Interviewed
880,2024-11-28,Female,White,Finance,Interviewed
881,2024-10-28,Female,Black,Legal,Hired
882,2024-01-03,Male,Other,Retail Banking,Rejected
883,2022-11-11,Male,Black,Risk,Rejected
884,2023-11-23,Female,White,Finance,Interviewed
885,2025-04-23,Male,Other,Compliance,Rejected
886,2023-06-10,Female,Asian,IT,Interviewed
887,2024-03-04,Female,Asian,IT,Interviewed
888,2023-09-04,Female,Hispanic,Legal,Interviewed
889,2022-12-25,Male,Black,Finance,Rejected
890,2023-02-01,Male,White,Retail Banking,Rejected
891,2024-04-29,Male,Asian,Operations,Rejected
892,2024-04-28,Male,Other,Legal,Interviewed
893,2022-09-26,Female,Black,Finance,Rejected
894,2024-10-01,Male,Asian,HR,Interviewed
895,2024-10-22,Female,Black,HR,Interviewed
896,2023-04-05,Female,White,Operations,Rejected
897,2025-07-15,Female,Black,Retail Banking,Rejected
898,2024-11-02,Female,Black,Legal,Interviewed
899,2024-10-03,Male,Black,Retail Banking,Rejected
900,2024-08-26,Female,White,Retail Banking,Rejected
901,2025-06-28,Male,White,Finance,Rejected
902,2024-02-21,Female,Other,Retail Banking,Rejected
903,2022-11-28,Other,Asian,Legal,Rejected
904,2023-03-03,Female,Asian,Compliance,Interviewed
905,2024-01-03,Female,Hispanic,Compliance,Rejected
906,2024-10-25,Female,Other,Risk,Hired
907,2022-11-09,Female,White,Finance,Rejected
908,2023-03-29,Female,Hispanic,IT,Rejected
909,2023-08-13,Female,White,Legal,Rejected
910,2024-06-28,Male,Black,Retail Banking,Rejected
911,2024-02-22,Male,Asian,IT,Rejected
912,2024-03-25,Female,Hispanic,IT,Interviewed
913,2023-05-19,Male,White,Operations,Rejected
914,2025-02-26,Male,Black,Legal,Hired
915,2024-12-21,Female,Other,Risk,Hired
916,2023-07-26,Male,White,Retail Banking,Interviewed
917,2024-09-12,Male,Asian,Operations,Rejected
918,2025-09-10,Other,Asian,Legal,Rejected
919,2023-02-26,Male,White,Legal,Hired
920,2023-01-25,Other,Other,Finance,Rejected
921,2024-06-12,Male,Asian,IT,Rejected
922,2023-05-17,Female,White,HR,Interviewed
923,2023-06-03,Female,Black,Finance,Rejected
924,2023-02-13,Male,Asian,Operations,Rejected
925,2024-02-27,Male,Hispanic,IT,Interviewed
926,2023-03-16,Male,White,Compliance,Rejected
927,2023-03-30,Male,Asian,Legal,Hired
928,2023-03-14,Female,Black,HR,Hired
929,2025-02-01,Male,White,Risk,Rejected
930,2023-09-17,Male,Asian,Retail Banking,Interviewed
931,2025-07-04,Male,Black,HR,Hired
932,2023-08-22,Female,Black,Compliance,Rejected
933,2022-10-20,Female,White,HR,Interviewed
934,2025-07-14,Male,Hispanic,IT,Rejected
935,2023-09-18,Female,Asian,Finance,Rejected
936,2022-09-19,Male,Asian,Compliance,Interviewed
937,2024-12-16,Other,White,IT,Rejected
938,2025-03-10,Female,Black,Risk,Rejected
939,2024-09-09,Female,Other,Legal,Rejected
940,2025-07-29,Male,White,Retail Banking,Rejected
941,2023-01-21,Other,Hispanic,Operations,Rejected
942,2023-09-07,Female,Other,Retail Banking,Rejected
943,2023-09-25,Female,Other,Compliance,Interviewed
944,2023-06-09,Male,Asian,Risk,Rejected
945,2025-08-17,Male,Black,HR,Rejected
946,2023-03-31,Male,Hispanic,IT,Interviewed
947,2025-04-16,Male,Asian,Risk,Interviewed
948,2023-06-09,Male,Hispanic,Legal,Rejected
949,2024-05-27,Female,Black,Finance,Hired
950,2025-06-03,Female,Other,Retail Banking,Hired
951,2024-11-12,Female,White,Legal,Rejected
952,2023-04-04,Male,Other,Retail Banking,Rejected
953,2024-09-05,Female,Black,Retail Banking,Interviewed
954,2023-03-08,Female,Black,Finance,Hired
955,2024-05-08,Other,Other,Compliance,Interviewed
956,2024-03-13,Female,Hispanic,Operations,Rejected
957,2023-06-18,Female,Other,Legal,Interviewed
958,2024-09-22,Male,Black,Operations,Rejected
959,2025-03-31,Female,Other,IT,Rejected
960,2023-01-19,Female,Asian,Retail Banking,Interviewed
961,2024-07-13,Female,White,Compliance,Rejected
962,2022-12-06,Female,White,Risk,Interviewed
963,2024-01-28,Male,White,HR,Rejected
964,2025-01-31,Female,Black,Retail Banking,Interviewed
965,2023-10-28,Male,White,IT,Rejected
966,2024-07-10,Male,Other,Retail Banking,Rejected
967,2024-07-27,Male,Asian,Risk,Rejected
968,2023-12-26,Female,Other,Finance,Rejected
969,2025-08-27,Female,Other,Risk,Rejected
970,2024-06-22,Male,White,Retail Banking,Rejected
971,2024-10-09,Female,Black,Risk,Rejected
972,2024-07-04,Male,Asian,Risk,Rejected
973,2022-12-22,Male,Other,Finance,Rejected
974,2023-05-01,Female,Hispanic,Risk,Rejected
975,2025-05-10,Male,Black,HR,Hired
976,2025-03-16,Female,Hispanic,Operations,Rejected
977,2024-10-12,Male,Asian,IT,Rejected
978,2022-11-26,Female,Asian,Compliance,Interviewed
979,2025-08-06,Male,Asian,Risk,Interviewed
980,2024-05-19,Female,Other,HR,Hired
981,2023-04-04,Female,Asian,Finance,Interviewed
982,2023-04-11,Male,Asian,Operations,Interviewed
983,2023-07-26,Male,Black,Retail Banking,Rejected
984,2025-02-22,Female,Black,Finance,Rejected
985,2024-10-20,Other,Black,Legal,Rejected
986,2023-11-12,Male,White,IT,Rejected
987,2023-03-04,Male,Other,Retail Banking,Rejected
988,2022-12-10,Male,Asian,Finance,Rejected
989,2023-05-24,Male,Hispanic,Legal,Interviewed
990,2024-10-18,Female,White,Retail Banking,Interviewed
991,2025-07-20,Male,Hispanic,Retail Banking,Interviewed
992,2025-06-20,Male,Black,Retail Banking,Rejected
993,2023-11-13,Female,Asian,Operations,Rejected
994,2022-11-28,Male,White,Risk,Rejected
995,2025-04-16,Female,Hispanic,Compliance,Interviewed
996,2025-03-17,Female,Black,Compliance,Rejected
997,2024-11-08,Male,Hispanic,IT,Hired
998,2024-02-14,Male,White,Compliance,Hired
999,2024-11-27,Male,White,Operations,Interviewed
1000,2024-02-11,Female,Asian,Retail Banking,Rejected
1001,2024-07-08,Male,Hispanic,Operations,Rejected
1002,2023-10-17,Female,Asian,IT,Rejected
1003,2023-03-30,Male,Hispanic,HR,Rejected
1004,2023-09-11,Male,White,Compliance,Rejected
